,1,2,3,4,5,6,7,8,9,10,11
no,0,2,0,2,0,0,3,2,0,0,0
interactions,2,3,0,3,0,2,3,3,0,0,0
major,0,0,0,0,0,0,0,0,0,0,0
gerner,0,0,0,0,0,0,0,0,0,0,0
carrot,0,0,0,0,0,0,0,0,0,0,0
jankyfancyracketsax,0,0,0,0,0,0,0,0,0,0,0
cauldron,0,0,0,0,0,0,0,0,0,0,0
trampoline,0,0,0,0,0,0,0,0,0,0,0
motivated,0,0,0,0,3,0,0,0,3,0,0
sniffing,0,0,2,3,0,0,0,0,0,0,0
sleeper,3,3,0,0,0,0,0,0,0,0,0
harm,0,0,0,1,0,2,4,0,0,2,0
bews,0,0,0,0,0,0,0,0,0,0,0
chololate,0,0,0,0,0,0,0,0,0,0,0
hoka,0,0,0,0,0,0,0,0,0,0,0
univers,0,0,0,0,0,0,0,0,0,0,0
morbid,0,0,0,0,0,0,2,0,0,3,2
southdakota,0,0,0,0,0,0,0,0,0,0,0
butthole,0,0,0,0,0,0,0,0,0,0,0
groud,0,0,0,0,0,0,0,0,0,0,0
carbonara,0,2,0,0,1,0,0,0,2,0,0
sliver,0,0,0,0,0,0,0,0,0,0,0
forgetfulness,0,0,0,0,0,0,0,0,1,0,3
procipine,0,0,0,0,0,0,0,0,0,0,0
online,0,0,0,0,0,0,0,0,0,0,0
gem,0,0,0,0,0,0,0,0,0,0,1
interrupt,0,1,0,1,0,0,0,2,0,0,0
biligual,0,0,0,0,0,0,0,0,0,0,0
shapes,0,0,0,0,0,0,0,0,0,0,0
sat,4,3,0,3,2,2,2,0,0,0,2
quench,0,0,0,0,0,0,0,2,0,0,0
partially,0,0,0,0,0,0,0,0,0,0,0
tinker,0,0,0,0,1,0,0,0,0,0,0
dialogue,0,4,0,2,0,1,0,0,0,0,0
lit,1,0,0,0,0,0,0,0,0,0,1
vanilla,0,0,0,0,0,0,0,0,0,0,0
plough,0,0,0,0,0,0,0,0,0,0,0
hardship,0,0,0,0,3,0,0,0,3,2,1
bishop,0,0,0,0,0,0,0,0,0,0,0
compose,0,0,0,0,0,0,0,0,0,0,0
smasher,0,0,0,0,0,0,0,0,0,0,0
dose,0,0,0,1,0,0,0,0,0,0,0
texting,0,0,0,0,0,0,0,0,0,0,0
roundhouse,0,0,0,0,0,0,0,0,0,0,0
tricky,1,0,0,0,0,1,0,1,0,0,0
traytable,0,2,0,2,1,4,0,0,0,0,0
scissors,0,0,0,0,0,0,0,0,0,0,0
caffeine,0,0,0,0,0,0,0,0,0,0,0
husband,0,0,0,0,0,0,0,0,0,3,4
shotgun,0,0,0,0,0,0,0,0,0,0,0
neutal,0,0,0,0,0,0,0,0,0,0,0
pulaski,0,0,0,0,0,0,0,0,0,0,0
girls,2,2,0,0,0,0,0,1,0,2,1
aligned,0,0,0,0,0,0,0,0,0,0,0
tarot,0,0,0,0,0,0,0,0,0,0,0
answer,0,0,0,0,0,3,2,0,0,0,2
read,0,2,0,4,3,1,0,0,0,0,2
deter,2,0,0,0,0,0,0,2,0,0,0
rusty,0,0,0,0,0,0,0,0,0,0,0
culture,2,2,0,0,0,0,0,3,0,0,2
swings,0,0,0,0,0,0,0,0,0,0,0
humor,0,1,0,3,1,1,0,0,0,0,0
supporter,0,1,0,0,0,0,0,2,0,0,2
weed,0,0,0,0,0,0,0,0,0,0,0
mediatate,0,0,0,0,0,0,0,0,0,0,0
assets,0,0,0,0,0,0,0,0,0,0,0
viewers,1,1,0,0,0,0,0,2,0,0,3
metatarsils,0,0,0,0,0,0,0,0,0,0,0
manner,0,2,0,1,0,0,0,1,0,0,0
twelve,0,0,0,0,0,0,0,0,0,0,3
appeal,1,0,0,3,2,0,0,2,0,0,0
frappe,0,0,0,0,0,0,0,0,0,0,0
runnign,0,0,0,0,0,0,0,0,0,0,0
humour,0,1,0,3,1,1,0,0,0,0,0
ambulance,0,0,0,0,0,0,0,0,0,0,0
derivative,0,0,0,0,0,0,0,0,0,0,0
intake,0,0,0,0,0,0,0,0,0,0,0
don't,1,1,0,0,0,0,2,0,0,2,0
conent,0,2,0,0,0,0,0,0,0,0,0
permit,0,0,0,0,0,0,0,0,0,0,0
nuts,0,0,0,0,0,0,0,0,0,0,0
conserve,0,0,0,0,0,0,0,0,0,0,0
blueberry,0,0,0,0,0,0,0,0,0,0,0
laker,0,0,0,0,0,0,0,0,0,0,0
pathway,0,0,0,0,0,0,0,2,0,0,0
cutlery,0,1,0,0,0,0,0,0,0,0,0
beijing,0,0,0,0,0,0,0,0,0,0,0
stranded,0,0,0,0,0,0,0,0,0,0,0
introspective,1,1,0,0,3,0,2,0,3,2,2
penmanship,0,0,0,0,0,2,0,0,0,0,3
essay,0,0,0,0,0,0,0,0,0,0,0
squat,0,0,0,0,0,0,0,0,0,0,0
gloomy,0,0,0,0,1,0,0,0,2,0,2
mort,0,0,0,0,0,0,0,0,0,3,0
grandmas,0,0,0,0,0,0,0,0,0,0,0
accordion,0,0,0,0,0,0,0,0,0,0,0
pillars,0,0,0,0,0,0,0,0,0,0,0
ambling,0,0,0,0,0,0,0,1,0,0,0
retreat,0,0,0,0,2,0,0,2,1,0,1
times,4,1,0,0,1,0,0,0,0,0,0
nba,3,0,0,0,0,0,0,0,0,0,0
cheats,0,2,0,0,0,0,0,0,0,1,0
amount,0,0,0,0,0,0,0,0,0,0,0
bloke,3,3,0,3,2,3,3,3,2,2,2
askew,0,0,0,0,0,0,0,0,0,0,0
squeel,1,0,0,0,0,0,0,0,0,0,0
anxiety,1,0,2,2,3,2,1,2,3,0,2
aser,0,0,0,0,0,0,0,0,0,0,0
mourn,0,0,0,0,0,0,0,0,0,2,3
beethoven,0,0,0,0,0,0,0,0,0,0,0
affectionate,0,2,0,3,2,0,3,0,0,0,0
hide,0,0,2,2,2,2,0,4,0,0,0
starlet,3,0,0,0,0,0,0,1,0,0,0
ipo,0,0,0,0,0,0,0,0,0,0,0
contribution,0,0,0,0,0,2,0,0,0,0,0
splice,0,0,0,0,0,0,0,0,0,0,0
book bag,0,0,0,0,0,0,1,1,0,0,0
loving,0,2,0,2,0,0,3,0,0,0,0
nordys,0,0,0,0,0,0,0,0,0,0,0
howl,0,0,0,1,0,0,0,0,0,0,0
purifier,0,0,0,3,2,0,0,0,0,0,0
doctorate,0,0,0,0,0,0,0,0,0,0,0
hammock,0,0,0,0,0,0,0,0,0,0,0
organic,0,0,0,0,0,0,0,0,0,0,0
span,0,0,0,3,0,0,0,0,0,0,0
bahn,0,0,0,0,0,0,0,0,0,0,0
magnet,0,2,0,0,0,0,1,0,0,0,0
sparrow,0,0,0,0,0,0,0,0,0,0,0
envelope,0,0,0,0,0,1,0,0,0,0,1
yearn,0,0,0,0,3,0,2,0,3,0,3
brock,0,0,0,0,0,0,0,0,0,0,0
roomate,0,0,0,0,0,0,0,0,0,0,0
sanity,0,0,0,0,2,0,0,0,3,0,2
casual,0,2,0,1,0,0,0,0,0,0,0
poison,0,0,0,0,0,0,0,0,0,0,0
fool,2,0,0,0,1,0,0,0,1,0,1
bags,0,0,0,1,0,0,2,2,0,0,0
guava,0,0,0,0,0,0,0,0,0,0,0
spice,0,0,0,0,0,0,0,0,0,0,0
bloated,0,1,0,0,0,0,0,0,0,0,0
beach,0,0,0,0,0,0,0,0,0,0,0
pad,0,0,0,0,2,0,0,0,0,0,0
loopy,0,0,0,1,1,0,0,0,0,0,0
fregrent,0,0,0,4,0,0,0,0,0,0,0
smoking,0,0,0,0,0,0,0,0,0,2,0
hypertension,0,0,0,0,0,0,0,0,0,0,0
moth,0,0,0,0,0,0,0,0,0,0,0
state,1,2,0,0,1,0,1,0,2,0,2
reflections,1,1,3,0,2,0,0,0,2,0,2
dong,0,0,0,0,0,0,0,0,0,0,0
susitenence,0,0,0,0,0,0,0,0,0,0,0
lip gloss,0,0,0,0,0,0,0,0,0,0,0
reek,0,0,3,4,0,0,0,0,0,0,0
celebration,0,0,0,0,0,0,0,0,0,0,0
make,0,0,0,0,1,0,0,0,1,0,1
migraine,0,0,0,0,0,0,0,0,0,0,0
thanks,0,0,0,0,0,0,0,0,0,0,0
festival,0,0,0,0,0,0,0,0,0,0,0
turning,0,0,0,0,0,2,0,0,1,0,1
ophelia,0,0,0,0,0,0,0,0,0,0,0
organization,0,0,0,0,0,0,0,0,0,0,0
spinach,0,0,0,0,0,0,0,0,0,0,0
heal,0,0,0,0,0,0,0,0,0,2,1
platsic,0,0,0,0,0,0,0,0,2,0,0
coitus,0,0,0,0,0,0,0,0,0,4,0
quantitative,0,0,0,0,0,3,2,0,2,2,2
rum,0,0,0,0,0,0,0,0,0,0,1
planes,4,4,3,3,2,3,2,2,0,0,0
blazen,0,0,0,0,0,0,0,0,0,0,0
cortado,0,0,0,0,0,0,0,0,0,0,0
empathy,0,3,0,2,1,0,2,0,0,0,1
theo,0,0,0,0,0,0,0,0,0,0,0
freelancer,0,0,0,0,0,0,0,0,0,0,0
chainmail,0,0,0,0,0,0,0,0,0,0,0
credit,0,0,0,0,0,0,0,0,0,3,0
melody,0,0,0,0,0,0,0,0,0,0,0
falsehood,0,3,0,0,0,0,0,2,0,0,1
shells,0,0,0,0,0,0,0,0,0,0,0
chrome,0,0,0,0,0,0,0,0,0,0,0
releasing,0,0,0,0,1,0,1,0,0,0,0
doze,3,3,0,0,1,0,1,0,1,0,0
vanish,0,0,0,0,0,1,0,3,0,0,2
abuse,0,0,0,0,0,0,0,0,0,0,0
unsure,1,2,0,0,0,0,1,0,3,0,2
pearch,0,0,0,0,0,0,0,0,0,0,0
display,0,1,0,1,0,0,0,1,0,0,0
bank,0,0,0,0,0,0,0,0,0,0,0
adoration,2,2,0,0,1,0,2,0,0,0,1
gall,0,0,0,0,0,1,0,1,0,0,0
2001,0,0,0,0,0,0,0,0,0,0,0
nimble,0,1,2,2,0,0,0,0,0,0,0
swimmer,0,0,0,0,0,0,0,0,0,0,0
freshman,0,0,0,0,0,0,0,0,0,0,0
battle,0,0,0,0,0,0,1,0,1,3,0
tonight,0,0,0,0,0,0,0,0,1,0,0
barabara,0,0,0,0,0,0,0,0,0,0,0
form,0,0,0,0,0,0,0,0,0,0,0
comments,0,0,0,0,0,0,0,0,0,0,0
shave,0,0,0,0,0,0,0,0,0,0,0
hard drive,0,0,0,0,0,0,0,0,0,0,0
enthusiasm,0,2,0,3,0,0,1,0,0,0,0
guard,0,0,0,0,0,4,2,1,0,0,0
dress,0,0,4,3,0,0,0,0,1,0,0
vines,0,0,0,0,0,0,0,0,0,0,0
crude,0,0,0,0,0,0,0,0,0,0,0
started,0,1,0,0,0,0,0,0,1,0,1
lighten,0,0,0,0,0,0,0,0,0,0,0
foible,2,0,0,0,2,0,0,0,2,0,0
ottoman,0,0,0,0,0,0,0,0,0,0,0
salt,0,0,0,1,4,0,0,0,0,0,0
wagon,0,0,0,0,0,0,0,0,0,0,0
hobbit,0,0,0,0,0,0,0,0,0,0,0
carb,0,0,0,0,0,0,0,0,0,0,0
records,0,0,0,0,0,0,0,0,0,0,0
pen,0,0,0,0,0,3,0,0,0,0,1
misdemeanor,0,0,0,0,0,0,0,0,0,0,0
vintage,0,0,0,0,0,0,0,0,0,0,2
soothe,0,0,0,2,0,0,2,0,1,0,0
hmm,0,0,0,0,0,0,0,0,0,0,0
crap,0,0,0,0,0,0,0,0,0,0,0
falsetto,0,0,0,0,0,0,0,0,0,0,0
shrug,0,0,0,0,0,0,0,0,0,0,0
confirm,0,0,0,0,0,0,0,0,0,0,0
sportsbra,0,0,0,0,0,0,0,0,0,0,0
missus,0,3,0,0,1,0,0,2,0,0,1
meals,0,3,0,1,1,0,0,0,0,0,0
unexplainable,0,2,0,0,1,0,1,0,0,0,0
coolant,0,0,0,0,0,0,0,0,0,0,0
deaf,0,0,0,0,0,0,0,0,0,0,0
whimsical,0,2,0,3,0,1,0,0,0,0,0
shoot,0,0,0,0,0,0,0,0,0,0,0
rainforest,0,0,0,0,0,0,0,0,0,0,0
studies,0,0,0,0,3,0,0,0,0,0,2
frozen,1,1,0,0,0,0,0,0,0,0,0
expose,2,3,2,3,0,0,0,0,0,0,0
whore,0,0,0,0,0,0,0,0,0,0,0
mess,0,0,3,1,2,0,0,0,3,0,2
musician,0,0,0,0,0,0,0,0,0,0,0
graph,0,0,0,0,0,0,0,0,0,0,0
bob,0,0,0,0,0,0,0,0,0,0,0
crooked,0,0,0,0,0,0,0,0,0,0,0
january,0,0,0,0,0,0,0,0,0,0,0
statue,0,0,0,0,0,0,0,0,0,0,0
sitting,4,3,1,3,1,2,0,0,0,0,0
annihilate,0,0,0,0,0,0,0,0,0,0,0
volcano,0,0,0,0,0,0,0,0,0,0,0
maple,0,0,0,0,0,0,0,0,0,0,0
galactic,0,0,0,0,0,0,0,0,0,0,0
cutting,0,0,0,0,0,0,0,0,0,0,0
coward,2,0,0,0,0,0,0,0,0,0,0
open,0,4,1,2,0,0,0,0,0,0,0
medieval,0,0,0,0,0,0,0,0,0,0,0
honestly,0,0,0,0,0,0,0,0,0,0,0
thermoking,0,0,0,0,0,0,0,0,0,0,0
succeeded,0,0,0,0,0,0,0,0,0,0,0
washington,0,0,0,0,0,0,0,0,0,0,0
neighbour,0,0,0,0,0,0,0,0,0,0,0
unlikely,0,0,0,0,2,0,0,0,0,0,0
bellow,0,0,0,0,0,0,0,0,0,0,0
armenian,0,0,0,0,0,0,0,0,0,0,0
napping,3,2,0,0,0,0,0,0,0,0,0
judges,0,0,0,0,0,0,0,0,0,0,0
nostalgic,0,0,0,0,0,0,0,0,0,0,2
worthless,0,0,0,0,0,0,0,0,0,0,0
prayer,0,0,0,0,0,0,0,0,0,2,0
kisses,0,0,0,0,0,0,0,0,0,0,0
convertible,0,0,0,0,0,0,0,0,0,0,0
korean,0,0,0,0,0,0,0,0,0,0,0
slender,1,1,0,1,0,0,0,0,0,0,0
mickey,0,0,0,0,0,0,0,0,0,0,0
wipe,0,0,3,1,0,0,0,0,0,0,0
act,2,3,0,2,0,0,0,3,0,0,2
ache,0,0,0,0,0,0,0,0,0,0,0
ringling,0,0,0,0,0,0,0,0,0,0,0
sneeze,0,0,0,0,0,0,0,0,0,0,0
moment,1,3,2,2,2,2,3,2,3,0,2
appearances,2,2,0,2,0,0,0,3,0,0,1
light,3,0,0,0,0,0,0,0,2,0,1
swoop,0,0,0,0,0,0,0,2,0,0,0
shakespeare,0,0,0,0,0,0,0,0,0,0,0
queu,0,0,0,0,0,0,0,1,0,0,0
posts,0,2,0,0,0,0,0,0,0,0,0
wisconsin,0,0,0,0,0,0,0,0,0,0,0
walkways,0,0,0,0,0,0,0,2,0,0,0
nutella,0,0,0,0,0,0,0,0,0,0,0
ward,0,0,0,0,0,0,0,0,0,0,0
fission,0,0,0,0,0,0,0,0,0,0,0
headache,0,0,0,0,0,4,0,0,0,0,0
enter,0,0,0,0,0,0,0,0,0,0,2
rebellion,0,0,0,0,0,0,0,0,0,0,0
dazed,0,2,0,0,0,0,0,0,1,0,0
imagination,0,2,0,0,3,0,0,0,3,0,1
anyway,0,0,0,0,0,0,0,0,0,0,0
con,0,0,0,0,0,0,0,2,0,0,0
instruemnt,0,0,0,0,0,0,0,0,0,0,0
maneuvers,0,0,3,2,0,1,0,0,0,0,0
extinguish,0,0,0,3,0,0,0,0,0,0,0
gracious,0,0,0,2,0,0,2,0,0,0,0
psa,0,0,0,0,0,0,0,0,0,0,0
enviornment,2,0,0,0,2,0,0,0,2,0,0
genetics,0,0,0,0,0,0,0,0,0,0,0
shows,0,2,0,3,0,0,0,0,0,0,4
strip,0,0,0,3,0,0,0,0,0,0,0
winning,0,0,0,0,0,0,0,0,0,0,0
somber,0,0,0,0,0,0,0,0,2,0,3
slot,0,0,0,1,0,0,0,0,0,0,0
skunk,0,0,0,1,0,0,0,0,0,0,0
courageous,1,0,0,0,0,0,0,0,0,0,0
flesh,0,0,0,3,1,0,0,0,0,0,0
aide,0,0,0,0,0,3,0,2,0,0,1
infrared,0,0,0,0,0,0,0,0,0,0,0
hyper,0,1,0,0,0,0,0,0,0,0,0
magic,0,3,0,0,0,0,2,0,0,0,0
wood,0,0,0,0,0,0,0,0,2,0,0
choir,0,0,0,0,0,0,0,0,0,0,0
hover,2,0,0,0,0,0,0,1,0,0,0
iphone,0,0,0,0,0,0,0,0,0,0,0
venture,0,0,0,0,1,0,0,0,2,0,0
rebuild,0,0,0,0,0,0,0,0,3,0,1
country,0,0,0,0,0,0,0,0,0,0,0
pavement,0,0,0,0,0,0,0,0,0,0,2
blackberry,0,0,0,0,0,0,0,0,0,0,0
episodes,0,0,0,0,0,0,0,0,0,0,2
caribbean,0,0,0,0,0,0,0,0,0,0,0
chiffon,0,0,2,0,0,0,0,0,0,0,0
spiv,4,4,0,4,2,4,3,4,2,2,4
makes,2,0,0,0,0,0,0,0,3,0,1
nit,0,0,0,0,0,0,0,0,0,0,0
underling,0,0,0,0,0,2,0,1,0,0,1
bluestar,0,0,0,0,0,0,0,0,0,0,0
trace,0,0,0,0,0,0,0,2,0,0,2
hidden,3,2,1,2,1,3,2,3,1,1,2
lover,1,2,0,3,2,0,3,0,2,4,0
calcium,0,0,0,0,0,0,0,0,0,0,0
monkeyragerwatercooler,0,0,0,0,0,0,0,0,0,0,0
inform,1,3,0,2,0,3,0,1,0,0,1
mama,2,4,0,0,0,0,0,0,0,0,0
trove,0,0,0,0,1,0,0,0,0,0,3
x-ray,0,0,0,0,0,0,0,0,0,0,0
bouqet,0,0,0,0,0,0,0,0,0,0,2
disconnected,0,0,0,0,0,2,0,1,2,0,4
amok,0,0,0,0,0,0,0,0,0,0,0
falcon,0,0,0,0,0,0,0,0,0,0,0
breezes,0,0,0,0,0,0,0,0,0,0,0
boxer,0,0,0,0,0,0,0,1,0,2,0
drinks,0,2,0,0,0,0,0,2,1,0,2
softener,0,0,1,1,0,0,0,0,0,0,1
positivity,0,1,0,0,0,0,2,0,0,0,0
memiors,1,0,0,0,0,0,0,0,1,0,2
reduce,0,0,0,0,0,0,0,0,0,0,0
branchhogdepodgejerrysawdust,0,0,0,0,0,0,0,0,0,0,0
inn,0,0,0,0,0,0,0,0,0,0,0
boing,0,0,0,0,0,0,0,0,0,0,0
charity,1,0,0,0,0,0,0,0,0,0,0
scents,0,0,1,4,2,0,0,0,0,0,1
woe,0,0,0,0,0,0,0,0,2,2,3
foretell,0,0,0,0,0,0,0,0,0,0,0
yeet,0,0,0,0,0,0,0,0,0,0,0
journla,0,0,0,0,0,0,0,0,0,0,0
forward,0,0,0,0,0,0,0,0,2,0,1
gob,0,0,0,1,1,0,0,0,2,0,0
ionic,0,0,0,0,0,0,0,0,0,0,0
worldwide,1,1,0,0,0,0,0,2,0,1,0
days,0,0,0,0,0,0,0,0,1,2,1
venous,0,0,0,0,0,0,0,0,0,0,0
commercial,0,0,0,2,2,0,0,0,0,0,1
jeans,0,0,1,0,0,0,0,1,0,0,0
replace,0,0,0,0,0,2,0,0,0,0,1
protestants,0,0,0,0,0,0,0,0,0,0,0
queso,0,0,0,0,0,0,0,0,0,1,0
vageenie,0,0,0,0,0,0,0,0,0,0,0
chelsey,0,0,0,0,0,0,0,0,0,0,0
tenacious,0,0,0,0,0,2,0,0,2,3,2
iconoclastic,0,0,0,0,0,0,0,0,0,0,0
brains,2,0,0,0,0,0,0,0,0,0,0
cheetah,0,0,0,0,0,0,0,0,0,0,0
pry,2,2,0,0,0,0,0,2,0,0,0
flue,0,0,0,0,0,0,0,0,0,0,0
neat,0,0,2,0,0,0,0,0,2,0,0
graffiti,0,0,0,0,0,0,0,0,0,0,0
psychedelics,0,0,0,0,0,0,0,0,0,0,0
frightening,1,1,0,0,0,0,0,0,0,0,0
funeral,0,0,0,0,0,0,0,0,0,2,0
campus,0,0,0,0,0,0,0,0,0,0,0
hopefully,0,0,0,0,0,0,0,0,1,0,0
stressed,0,0,0,0,2,0,0,0,3,0,0
jove,0,0,0,0,0,0,0,0,0,0,0
game,0,0,0,0,0,1,0,0,0,0,0
sorting,0,0,0,0,0,0,0,0,0,0,2
log,0,0,0,0,0,0,0,0,0,0,0
players,4,0,0,0,0,0,0,0,0,0,2
incomplete,0,0,0,0,0,4,0,0,2,0,3
wurst,0,0,0,0,0,0,0,0,0,0,0
cloth,0,0,3,0,0,0,0,0,3,0,3
space,0,0,0,0,0,0,0,0,4,0,2
blocked,0,0,0,0,2,0,0,0,3,0,0
polish,0,0,0,0,0,0,0,0,0,0,1
popcicles,0,0,0,0,0,0,0,0,0,0,0
abundance,0,0,0,0,0,0,0,0,0,0,0
stir,0,0,0,0,0,0,0,0,0,0,0
hungarian,0,0,0,0,0,0,0,0,0,0,0
swishing,0,0,1,0,0,0,0,0,0,0,0
certain,0,0,0,0,0,0,0,0,0,0,0
ribbet,0,0,0,0,0,0,0,0,0,0,1
pudding,0,0,0,0,0,0,0,0,0,0,0
sattin,0,0,2,0,0,0,0,0,2,0,2
beverager,0,0,0,0,0,0,0,2,0,0,1
stylist,0,0,0,0,0,0,0,2,0,0,1
continuity,0,0,0,0,0,0,0,0,2,0,2
legislative,0,0,0,0,0,0,0,0,0,0,0
crops,0,0,0,0,0,0,0,0,0,0,0
lays,0,0,0,0,0,0,0,0,0,0,0
gelato,0,0,0,0,0,0,0,0,0,0,0
proceed,0,0,0,0,0,0,0,0,0,0,0
leftover,0,0,0,0,1,0,0,0,0,0,0
hugging,1,1,0,0,0,2,3,0,0,0,0
hoofs,0,0,0,0,0,0,0,0,0,0,0
creativity,0,0,1,0,2,0,0,0,1,0,0
sinew,1,0,0,2,1,0,0,0,0,0,0
hola,0,0,0,0,0,0,0,0,0,1,0
obsess,0,0,0,0,2,0,1,0,3,0,2
pomp,3,3,0,4,0,0,0,0,0,0,2
ill,0,1,0,0,0,0,0,0,0,3,0
stair,0,0,0,0,0,0,0,0,0,0,0
inventive,0,0,1,0,2,0,0,0,1,0,0
blossoms,0,0,0,0,0,0,0,0,0,0,2
longevity,0,0,0,0,0,0,0,0,0,2,2
savior,0,0,0,1,0,2,2,0,0,0,0
bedroom,0,2,0,0,0,0,0,0,3,1,2
cd,0,0,0,0,0,0,0,0,0,0,0
checkout,0,0,0,0,0,0,0,0,0,0,0
cleanser,0,0,2,3,2,0,0,0,1,0,0
tinfoil,0,0,0,0,0,0,0,0,0,0,0
deceive,0,3,0,0,0,0,2,4,0,0,1
unspoken,1,2,0,0,0,0,3,3,0,0,0
bikini,0,0,0,0,0,0,0,0,0,0,0
hubris,0,0,0,0,0,0,0,0,0,0,0
capsule,0,0,0,0,0,0,0,0,2,0,0
wright,0,0,0,0,0,0,0,0,0,0,0
troupe,0,0,0,0,0,0,0,0,0,0,2
rebel,0,0,0,0,0,0,0,0,0,0,0
furrow,0,0,0,0,0,0,0,0,0,0,0
sender,0,0,0,2,0,2,1,0,0,0,2
amish,0,0,0,0,0,0,0,0,0,0,0
fire truck,0,0,0,0,0,0,0,0,0,0,0
testiment,0,0,0,0,0,0,1,0,0,0,0
flights,4,4,3,3,2,4,3,3,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0
fillet,0,0,0,0,0,0,0,0,0,0,0
degrees,0,0,0,0,0,0,0,0,0,0,0
febreeze,0,0,0,4,0,0,0,0,0,0,0
fickle,0,0,0,0,0,0,0,1,0,0,1
laces,0,0,0,0,0,0,0,0,0,0,0
catullus,0,0,0,0,0,0,0,0,0,0,0
digger,0,0,0,0,0,0,0,0,0,0,0
rotten,0,0,0,0,0,0,0,0,0,0,0
doing,0,0,0,0,0,0,0,0,0,0,0
onery,0,0,0,0,0,0,1,0,1,0,0
ronaldo,0,0,0,0,0,0,0,0,0,0,0
swedes,0,0,0,0,0,0,0,0,0,0,0
standard,0,0,0,0,0,0,1,0,0,0,0
unexpected,2,2,2,3,1,3,2,3,1,1,3
melt,1,1,0,0,1,0,2,0,0,0,1
scrub,0,0,4,2,1,0,0,0,1,0,1
photo,0,2,0,0,0,2,0,1,0,0,2
freshness,0,0,1,4,0,0,0,0,0,0,0
hue,0,0,3,0,2,1,0,0,0,0,2
supplemented,0,0,0,0,0,0,0,0,0,0,0
entertainer,2,3,0,2,0,1,2,3,0,3,3
fossils,0,0,0,0,0,0,0,0,0,0,0
unstoppable,0,0,0,0,0,0,0,0,0,0,0
offal,0,0,0,0,0,0,0,0,0,0,0
coconut,0,0,0,0,0,0,0,0,0,0,0
southamerica,0,0,0,0,0,0,0,0,0,1,0
sweatpants,0,0,0,0,0,0,0,0,0,0,0
nostaliga,0,0,0,0,1,0,1,1,2,3,3
army,0,0,0,0,0,0,1,0,0,0,0
confined,2,2,3,1,0,1,1,1,0,0,0
latter,0,0,0,0,0,0,0,0,0,0,0
grandpa,0,0,0,0,0,0,0,0,0,0,0
grind,0,0,0,0,2,0,1,1,3,2,1
tortu,0,0,0,0,0,0,0,0,0,0,0
earring,0,0,0,0,0,0,0,0,0,0,2
adaptation,1,2,0,1,1,1,1,2,1,1,2
partners,1,3,0,1,1,2,2,1,1,3,2
stopwatch,0,1,1,0,2,1,1,0,2,0,1
hopping,0,0,0,0,0,0,0,0,0,0,0
scrooge,0,0,0,0,0,0,0,0,0,0,0
house',0,0,0,0,1,0,0,0,3,1,1
taint,0,0,2,3,0,0,0,0,0,0,0
swimming,0,0,0,0,0,0,0,0,0,0,0
nineteen,0,0,0,0,0,0,0,0,0,0,0
bride,0,1,0,0,0,0,0,0,0,0,0
sqaure,0,0,0,0,0,0,0,0,0,0,0
judge,0,0,0,0,0,0,0,0,0,0,0
warp,0,0,1,0,1,2,0,0,0,0,1
canel,0,0,0,0,0,0,0,0,0,0,0
rasp,0,0,0,1,0,0,0,0,0,0,0
reel,1,2,0,1,0,0,1,2,0,2,2
combat,0,0,0,0,0,0,0,0,0,3,0
mindful,1,2,1,1,2,1,2,0,3,2,3
molt,1,1,0,0,1,0,1,1,1,0,2
breach,2,0,0,0,0,1,1,2,0,0,0
royalty,2,2,0,1,1,1,1,2,0,1,1
steel,0,0,0,0,0,0,0,0,0,0,0
crockpot,0,0,0,0,2,0,0,0,2,0,1
because,1,1,1,1,1,1,1,1,1,1,1
metaphors,2,3,0,1,2,0,2,3,2,0,1
contempt,0,0,0,0,0,0,0,2,0,0,0
emcee,0,0,0,0,0,0,0,0,0,0,0
nations,0,0,0,0,0,0,0,0,0,0,0
decision,2,0,0,0,0,2,2,0,2,0,2
pompeii,0,0,0,0,0,0,0,0,0,0,0
body,3,0,3,3,2,0,2,0,0,3,1
grounded,0,0,0,0,0,0,0,0,1,0,0
interpret,0,2,0,2,0,0,2,2,0,0,0
minds,0,1,0,0,1,0,0,0,0,1,0
hal,0,0,0,0,0,0,0,0,0,0,0
gentlmen,1,1,0,1,0,0,1,0,0,1,0
greatest,0,0,0,0,0,0,0,0,0,0,0
technology,0,0,0,0,3,2,0,0,3,0,2
clack,0,0,0,0,0,0,0,0,0,0,0
captor,0,0,0,0,0,0,0,0,0,0,0
atmosphere,0,2,0,0,0,1,0,2,0,0,0
pickup,0,2,0,2,0,0,0,0,0,0,0
brave,0,0,0,0,0,0,0,0,0,0,0
alien,0,0,0,0,0,0,0,1,1,0,0
duying,0,0,0,0,0,0,0,0,0,0,0
gems,0,0,0,0,0,0,0,0,0,0,0
initial,2,0,0,0,0,0,0,0,0,0,0
hemisphere,0,0,0,0,0,0,0,0,0,0,0
larger,3,0,0,2,0,0,0,0,0,0,0
fluet,0,0,0,0,0,0,0,0,0,0,0
finally,0,0,0,0,0,0,0,0,1,0,0
strawberries,0,0,0,0,0,0,0,0,0,0,0
meter,0,0,0,0,0,0,0,0,0,0,0
bare,0,0,0,2,0,0,0,0,0,0,0
timeclock,0,0,0,0,0,0,0,0,0,0,0
parkour,0,0,0,0,0,0,0,0,0,0,0
necessary,0,0,0,0,0,0,0,0,0,0,0
