participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,guess_suppress_1,guess_suppres_2,guess_experiment,wcg_diff_general,linger_rating,success_suppress_1,success_suppress_2,volition,volition_explanation,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,clarity_rating,clarity_explanation,open_box,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw_10,tran_prop_10,free_association_post_stage_start,free_association_pre_stage_start,q_experience1_stage_start,q_experience2_stage_start,q_experience3_stage_start,q_experience4_stage_start,q_open_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_transportation_stage_start,reading_stage_start,free_association_post_stage_end,free_association_pre_stage_end,q_experience1_stage_end,q_experience2_stage_end,q_experience3_stage_end,q_experience4_stage_end,q_open_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_transportation_stage_end,reading_stage_end,free_association_pre_task_start,free_association_pre_task_end,reading_task_start,reading_task_end,free_association_post_task_start,free_association_post_task_end,spr_time,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,exp_time_away,spr/char,spr-wcg-break,rt_max,rt_mean,time away (m),focusevents,spr time away (m),wcg time away (m),attncheck
1105,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,USA,17:15,35-39,M,Right,Y,,Y,,White,1,N,2,0,N,5,"None, just random babbling.",none,none,Food.,Nothing?,"How well you can concentrate, and on what, after reading such a story?","Was a little harder to focus, and I felt more out of topics.",2,7,7,neither,"The story was still in my mind a little since I was just reading it, but nothing specific.",1.0,2.0,3.0,3.0,6.0,1.0,Really just an overarching malaise. Maybe a bit of a darker tone to my thoughts. Mostly I was pre-bored of doing three more minutes of the word thing.,7.0,,All good.,7,1,6,5,6,7,1,1,1,1,1,1,1,31,0.44285714285714284,1698271494975.0,1698270641504.0,1698271895650.0,1698271979856.0,1698272011940.0,1698272044487.0,1698272170647.0,1698271733799.0,1698272135449.0,1698271680794.0,1698270833394.0,1698271675885.0,1698270822623.0,1698271979854.0,1698272011938.0,1698272044486.0,1698272132561.0,1698272178093.0,1698271895647.0,1698272170646.0,1698271733796.0,1698271474429.0,1698270641504.0,1698270822623.0,1698270833394.0,1698271474429.0,1698271494975.0,1698271675885.0,641035,2.5405844155844157,2.666213023088023,4306.690476190476,3695.4897959183672,2.4553030303030305,2.4861353797717434,6626.75,2626.0,0.0,0.7281636947670954,20546,10756.0,3977.5824175824177,0.0,0.0,0.0,0.0,1
1106,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,21,0.875,0.9166666666666666,0.8333333333333334,1.0,USA,16:39,30-34,F,Right,Y,,Y,,White,1,N,3,5,N,5,"I'd think of a word that had a lot of related words to it, such as multiple animals in a row, multiple weather related words, etc",meaning,meaning,Food,Story,Not sure,I was trying to think of words I hadn't used in first one. ,4,7,7,dontknow,N/A,4.0,4.0,5.0,3.0,4.0,4.0,I was trying to think of new words.,5.0,,,5,3,5,5,5,5,4,3,3,2,1,4,4,36,0.5142857142857142,1698265778972.0,1698265081862.0,1698266175553.0,1698266241207.0,1698266259525.0,1698266277699.0,1698266375258.0,1698266011293.0,1698266322829.0,1698265964942.0,1698265287411.0,1698265960867.0,1698265275271.0,1698266241206.0,1698266259524.0,1698266277698.0,1698266319691.0,1698266379885.0,1698266175552.0,1698266375257.0,1698266011291.0,1698265753098.0,1698265081862.0,1698265275271.0,1698265287411.0,1698265753098.0,1698265778972.0,1698265960867.0,465687,2.16928508991009,1.8977085191640957,2191.0,2613.1486486486488,1.29,1.7118181818181817,2537.0,2736.4,0.12431666666666666,0.695356718738843,25874,18351.0,2389.9745222929937,0.12431666666666666,3.0,0.0,0.0511,1
1196,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True,8,0.3333333333333333,0.25,0.4166666666666667,0.5,USA,17:20,50-54,M,Right,Y,,Y,,Black,1,N,5,8,Y,4,I had no strategy in mind,equal,equal,Food,Story,Critical thinking,I felt no difference,5,7,7,unintentional,The words just came since I had what to suppress in mind,1.0,2.0,3.0,2.0,5.0,5.0,I had no different feeling.,7.0,,,7,1,7,7,5,6,1,5,1,4,4,1,1,43,0.6142857142857143,1698268026151.0,1698266956326.0,1698268463067.0,1698268575009.0,1698268606700.0,1698268652407.0,1698268825136.0,1698268305574.0,1698268693048.0,1698268220478.0,1698267193525.0,1698268217492.0,1698267146479.0,1698268575007.0,1698268606698.0,1698268652406.0,1698268690666.0,1698268830735.0,1698268463065.0,1698268825134.0,1698268305571.0,1698267351882.0,1698266956326.0,1698267146479.0,1698267193525.0,1698267351882.0,1698268026151.0,1698268217492.0,158357,2.0509020184909517,1.8326645576645577,5314.472222222223,5941.46875,2.020995670995671,1.65,3065.0,6721.75,0.5883166666666667,-0.12156044244317353,674269,19832.0,5609.529411764706,1.2690166666666667,5.0,0.42695,0.5190666666666667,1
1107,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,True,False,False,True,18,0.75,0.9166666666666666,0.5833333333333334,0.5,USA,11:00,25-29,M,Right,Y,,Y,,Black,1,N,5,0,N,6,I used any word that came to mind,none,none,food,the story,measure individual's memory,No difference,4,5,5,unintentional,I felt I needed to be careful about what I write,1.0,4.0,4.0,2.0,1.0,1.0,I felt no particular change,7.0,,It is a good survey. It help to sharpen your brains,5,2,4,5,2,6,3,3,4,4,4,5,5,40,0.5714285714285714,1698331265148.0,1698329800789.0,1698331971087.0,1698332113612.0,1698332150813.0,1698332211197.0,1698332362691.0,1698331535010.0,1698332282364.0,1698331467517.0,1698329996836.0,1698331448988.0,1698329982198.0,1698332113611.0,1698332150812.0,1698332211195.0,1698332267523.0,1698332393721.0,1698331971085.0,1698332362690.0,1698331535007.0,1698331245277.0,1698329800789.0,1698329982198.0,1698329996836.0,1698331245277.0,1698331265148.0,1698331448988.0,1248441,2.370677008177008,2.4741931194199624,4968.459459459459,3858.872340425532,1.8499999999999999,3.0952110389610388,3370.6666666666665,3660.75,0.9602166666666666,0.7578195148120471,19871,12991.0,4347.619047619048,1.1849666666666667,9.0,0.7512833333333333,0.7512833333333333,1
1089,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,20,0.8333333333333334,0.9166666666666666,0.75,1.0,USA,21:10,25-29,F,Right,Y,,Y,,White,1,N,4,8,N,5,nothing specific,equal,equal,Food,The story,Attention,I think my mind wandered more freely the second time around,4,4,5,unintentional,I found that thoughts of food came to mind because I was thinking of events of the day including the specific foods that we ate.,3.0,5.0,4.0,3.0,4.0,4.0,I felt that the story was interesting but the activity went quickly and I did not feel my emotions change much.,6.0,,,5,4,4,6,4,6,5,4,4,2,2,3,3,42,0.6,1697072532120.0,1697072000406.0,1697072846483.0,1697072874602.0,1697072893297.0,1697072932478.0,1697073050105.0,1697072744118.0,1697073018514.0,1697072715754.0,1697072209393.0,1697072712179.0,1697072202567.0,1697072874601.0,1697072893296.0,1697072932477.0,1697073014581.0,1697073055517.0,1697072846481.0,1697073050104.0,1697072744116.0,1697072507101.0,1697072000406.0,1697072202567.0,1697072209393.0,1697072507101.0,1697072532120.0,1697072712179.0,297708,2.217092184824398,2.654086755756321,2022.573033707865,2624.87012987013,1.8789090909090909,2.982792431860755,1928.6666666666667,1394.5714285714287,0.0,0.7343179647273481,25019,27768.0,2301.9518072289156,2.4072166666666663,6.0,0.0,0.0,1
1069,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,USA,19:09,30-34,M,Right,Y,,Y,,White,1,N,1,8,N,7,naming items around me or that popped into my head and avoiding food,none,none,hunger and food,hunger and food as well as the story I read,If the story affected the words in round 2,none,3,6,6,neither,The text from the story didn't really come to mind. I did use story as one of my words though so I guess I did think about it a slight bit.,1.0,1.0,1.0,1.0,1.0,1.0,I didn't feel any changes.,7.0,,Thank you for the opportunity ,7,1,7,7,7,5,3,6,3,1,1,1,1,41,0.5857142857142857,1696978666065.0,1696977752181.0,1696979099694.0,1696979198869.0,1696979240453.0,1696979290999.0,1696979398277.0,1696978906903.0,1696979344657.0,1696978852348.0,1696977977068.0,1696978846741.0,1696977933231.0,1696979198867.0,1696979240450.0,1696979290996.0,1696979334265.0,1696979411950.0,1696979099690.0,1696979398274.0,1696978906898.0,1696978640731.0,1696977752181.0,1696977933231.0,1696977977068.0,1696978640731.0,1696978666065.0,1696978846741.0,663663,2.4459356962481964,2.333793415886439,3612.68,4113.75,2.3986013986013988,2.1019047619047617,1969.1538461538462,2638.5454545454545,0.0,0.787224905431783,25334,10664.0,3847.223404255319,0.45703333333333335,1.0,0.0,0.0,1
1070,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,24,1.0,1.0,1.0,1.0,USA,15:50,60-64,F,Left,Y,,Y,,Black,1,N,2,10,N,7,thinking of words that were related to previous words ,meaning,meaning,Food,The story,If people would mention words related to food or the story when they created their word sequences,No difference,1,7,7,,,,,,,,,,7.0,,This study was a bit too long,7,1,7,7,7,7,4,7,1,1,1,3,3,43,0.6142857142857143,1696967089513.0,1696965705466.0,1696967935053.0,1696968123311.0,,,1696968324588.0,1696967430283.0,1696968185080.0,1696967283431.0,1696965922012.0,1696967270085.0,1696965897211.0,1696968123309.0,1696968175708.0,,,1696968370098.0,1696967935049.0,1696968324585.0,1696967430279.0,1696967028519.0,1696965705466.0,1696965897211.0,1696965922012.0,1696967028519.0,1696967089513.0,1696967270085.0,1106507,2.0582944736923974,2.2779272177098266,5310.35294117647,4564.714285714285,2.2302411873840446,2.072490118577075,4260.714285714285,5240.6,0.0,0.7461182868684566,60994,16279.0,4898.289473684211,0.0,0.0,0.0,0.0,1
1108,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,USA,13:48,30-34,F,Right,Y,,Y,,White,1,N,5,1,N,6,Current life events and struggles. Thinking about words that reflect my life and surroundings.,none,none,Food,The story,"unconscious recollection. Or how emotionally charged life events, thoughts, or experiences impact thinking. ","I was interested in the story, and the story has a lot more going on than just ""food"", so it was harder to define what words were related to the story vs food.",5,4,6,unintentional,"I was interested in the story so I wanted to know more, but I wasn't actively exploring or trying to think of it. It took a bit more work to get out of thinking about it.",2.0,4.0,5.0,2.0,1.0,3.0,"The second game felt easier. The story was interesting, but also got my brain going. So in a way it was easier to be more creative. I could find words related to my life (and not the story) more easily. ",7.0,,N/A,6,2,4,7,3,7,2,2,2,1,1,1,1,34,0.4857142857142857,1698265906454.0,1698265241682.0,1698266367481.0,1698266576031.0,1698266644087.0,1698266685644.0,1698266976138.0,1698266148976.0,1698266844530.0,1698266091112.0,1698265434743.0,1698266087430.0,1698265422841.0,1698266576030.0,1698266644086.0,1698266685643.0,1698266823622.0,1698266988665.0,1698266367479.0,1698266976136.0,1698266148973.0,1698265883509.0,1698265241682.0,1698265422841.0,1698265434743.0,1698265883509.0,1698265906454.0,1698266087430.0,448766,2.4885961260961262,3.1720869565217393,2700.3432835820895,2382.8815789473683,1.7216783216783218,3.1390151515151516,2262.0,2020.7857142857142,0.0,0.7723442823745009,22945,9958.0,2531.622377622378,0.04641666666666667,1.0,0.0,0.0,1
1080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,USA,19:15,40-44,M,Right,Y,,Y,,White,1,N,2,3,N,7,none just words that came to thought,equal,equal,food, story,if we can remember a story and not type words having to dow ith food or the story after reading it forever,just having to not talk about the story it was hard,6,7,4,intentional,i really got engrossed in the story so it was on my mind alot. it was a challenge to not type words that were in the story alot but i think i did good,7.0,7.0,7.0,1.0,1.0,1.0,it was just aot more challenging to not type words in the story. it was hard to turn my brain off and not think about the rest of the story. i gotta read that book now. thank you,7.0,,thank you i gotta get that book now,6,1,5,7,1,7,4,7,2,1,1,6,4,41,0.5857142857142857,1697065285064.0,1697064243875.0,1697065842586.0,1697065940437.0,1697065971287.0,1697066019796.0,1697066158884.0,1697065587642.0,1697066100576.0,1697065471510.0,1697064436466.0,1697065465562.0,1697064428242.0,1697065940434.0,1697065971279.0,1697066019793.0,1697066096253.0,1697066173822.0,1697065842575.0,1697066158876.0,1697065587635.0,1697065264755.0,1697064243875.0,1697064428242.0,1697064436466.0,1697065264755.0,1697065285064.0,1697065465562.0,828289,3.076925368484589,2.548871063576946,3006.4166666666665,3412.0925925925926,2.1831168831168832,2.792272727272727,2442.181818181818,2950.7,0.1168,0.7403310833539518,20309,14474.0,3198.5789473684213,0.1168,1.0,0.1168,0.1168,1
1197,False,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,20,0.8333333333333334,0.75,0.9166666666666666,1.0,USA,14:15,20-24,M,Left,Y,,Y,,MORE,1,N,1,8,N,5,I don't think there were none.,equal,equal,Food.,Food and the story I had just read.,No idea.,I felt like I had a lot less options the second time around.,3,4,4,intentional,"A degree of sadness for the dead girl, and sympathy for the main character.",2.0,4.0,5.0,4.0,6.0,3.0,"I was a bit more ""mentally fatigued"" the second time around and couldn't wait for that part of the experiment to be over.",6.0,,,2,6,4,5,2,6,6,2,3,1,1,1,1,36,0.5142857142857142,1698267839676.0,1698267095409.0,1698268280217.0,1698268334634.0,1698268366978.0,1698268426780.0,1698268547664.0,1698268092938.0,1698268507424.0,1698268027980.0,1698267284905.0,1698268023733.0,1698267277081.0,1698268334633.0,1698268366977.0,1698268426779.0,1698268503955.0,1698268553401.0,1698268280216.0,1698268547663.0,1698268092936.0,1698267813080.0,1698267095409.0,1698267277081.0,1698267284905.0,1698267813080.0,1698267839676.0,1698268023733.0,528175,2.970166396103896,3.0877971271153086,5112.222222222223,3784.3333333333335,3.9545454545454546,2.0285714285714285,5213.4,3884.8571428571427,0.5006666666666667,0.7737848283473203,26596,35844.0,4353.428571428572,0.5006666666666667,2.0,0.0,0.5006666666666667,1
1109,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,USA,17:25,50-54,F,Right,Y,,Y,,White,1,N,2,10,N,5,Nothing in particular.,equal,equal,Food,The story,How recent thoughts affect your new thoughts???,no difference.,4,7,7,both,I experienced thinking about the story then trying to block it out with other words. Mosty successful.,1.0,1.0,1.0,1.0,1.0,1.0,I didn't feel any changes.,6.0,,,6,1,6,7,2,5,5,5,2,3,1,1,1,41,0.5857142857142857,1698268176551.0,1698267315306.0,1698268763092.0,1698268925371.0,1698268963314.0,1698269032681.0,1698269202634.0,1698268465054.0,1698269131961.0,1698268361142.0,1698267503794.0,1698268356707.0,1698267495926.0,1698268925369.0,1698268963313.0,1698269032681.0,1698269128848.0,1698269222976.0,1698268763090.0,1698269202633.0,1698268465052.0,1698268157276.0,1698267315306.0,1698267495926.0,1698267503794.0,1698268157276.0,1698268176551.0,1698268356707.0,653482,2.1351878187172306,2.517566919532893,3531.8039215686276,3842.255319148936,2.240750915750916,2.3868875086266392,3239.625,4210.333333333333,0.0,0.617031715544409,19275,9439.0,3680.6938775510203,0.0,0.0,0.0,0.0,1
1110,False,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,True,16,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,USA,17:15,20-24,M,Right,Y,,Y,,White,1,N,1,8,N,3,"The first was purely random, the second there was no rule against food so I just kept that theme.",none,equal,Food,The story,"Memory, and human impulse to do the opposite of what they're told.","I felt that the second round was easier, because I could feed all the impulses facilitated in the first round.",2,5,7,neither,I put the story completely out of my mind and focused on one theme.,1.0,3.0,2.0,1.0,3.0,1.0,I felt increasingly uninterested toward the end.,7.0,,"Good study, doesn't drag on.",5,1,5,6,7,3,3,5,2,2,1,5,5,33,0.4714285714285714,1698267692061.0,1698267005873.0,1698268225399.0,1698268359397.0,1698268425926.0,1698268457110.0,1698268579453.0,1698267966983.0,1698268521604.0,1698267877116.0,1698267197517.0,1698267872761.0,1698267188236.0,1698268359396.0,1698268425925.0,1698268457110.0,1698268517958.0,1698268618268.0,1698268225398.0,1698268579453.0,1698267966981.0,1698267677421.0,1698267005873.0,1698267188236.0,1698267197517.0,1698267677421.0,1698267692061.0,1698267872761.0,479904,2.02982017982018,2.328488783943329,2737.5757575757575,3143.6724137931033,1.9292613636363636,1.990909090909091,1806.75,2890.3,0.045283333333333335,0.7074858062269107,14640,8125.0,2927.5241935483873,0.13203333333333334,5.0,0.013016666666666668,0.013016666666666668,1
1198,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,5,0.20833333333333334,0.16666666666666666,0.25,0.5,USA,16:41,20-24,M,Right,Y,,Y,,White,1,N,4,9,Y,6,GOOD,meaning,meaning,MEANING,USEFUL,WELL,NICE,6,4,5,neither,NICE EXPIRIENCE,6.0,3.0,5.0,2.0,3.0,5.0,NICE WORD MAKING,,,GOOD,5,4,4,4,3,4,4,4,4,5,5,4,4,43,0.6142857142857143,1698330387479.0,1698329878380.0,1698331004366.0,1698331087917.0,1698331153929.0,1698331190870.0,1698331412994.0,1698330782049.0,1698331288649.0,1698330639683.0,1698330088084.0,1698330625872.0,1698330065537.0,1698331087916.0,1698331153928.0,1698331190869.0,1698331279141.0,1698331426413.0,1698331004364.0,1698331412993.0,1698330782048.0,1698330348352.0,1698329878380.0,1698330065537.0,1698330088084.0,1698330348352.0,1698330387479.0,1698330625872.0,260268,,2.3125,39731.166666666664,13367.142857142857,,1.6,,10624.0,0.0,0.09404570889235668,39127,66461.0,21276.35,0.0,0.0,0.0,0.0,1
