participantID,comp_Q1,comp_Q2,comp_Q8,comp_Q9,comp_Q11,comp_Q13,comp_Q16,comp_Q17,comp_Q18,comp_Q19,comp_Q23,comp_Q25,comp_Q3,comp_Q4,comp_Q5,comp_Q6,comp_Q10,comp_Q12,comp_Q14,comp_Q15,comp_Q20,comp_Q22,comp_Q24,comp_Q26,comp_raw,comp_prop,specific_prop,general_prop,catch_prop,tran_Q1,tran_Q2,tran_Q3,tran_Q4,tran_Q5,tran_Q6,tran_Q7,tran_Q8,tran_Q9,tran_Q10,tran_Q11,tran_Q12,tran_Q13,tran_raw,tran_raw_all,tran_raw_10,tran_prop,tran_prop_all,tran_prop_10,read_story,read_enjoy,wcg_strategy,wcg1_sound_meaning,wcg2_sound_meaning,triangle_explanation,guess_experiment,wcg_diff_general,linger_rating,volition,volition_explanation,linger_rating_interference,linger_rating_start,linger_rating_end,wcg_diff_emotion,wcg_diff_topics,wcg_diff_ease,wcg_diff_tired,wcg_diff_bored,wcg_diff_thoughts,wcg_diff_explanation,demographics_country,demographics_currenttime,demographics_age,demographics_gender,demographics_hand,demographics_nativelang,demographics_nativelang_text,demographics_fluency,demographics_fluency_text,demographics_race,demographics_attncheck,demographics_hispanic,demographics_education,demographics_reading,content_attention,content_attention_text,clarity_rating,clarity_explanation,open_box,exp_time_away,complete,consent_stage_start,content_warning_stage_start,free_association_post_stage_start,free_association_pre_stage_start,fullscreen_stage_start,general_instructions_stage_start,initializing_stage_start,interference_geometry_testing_stage_start,interference_geometry_training_stage_start,questionnaire_comprehension_stage_start,questionnaire_demographics_stage_start,questionnaire_experience_stage_start,questionnaire_open_stage_start,questionnaire_transportation_stage_start,reading_stage_start,welcome_stage_start,consent_stage_end,content_warning_stage_end,free_association_post_stage_end,free_association_pre_stage_end,fullscreen_stage_end,general_instructions_stage_end,initializing_stage_end,interference_geometry_testing_stage_end,interference_geometry_training_stage_end,questionnaire_comprehension_stage_end,questionnaire_demographics_stage_end,questionnaire_experience_stage_end,questionnaire_open_stage_end,questionnaire_transportation_stage_end,reading_stage_end,welcome_stage_end,consent_time,content_warning_time,free_association_post_time,free_association_pre_time,fullscreen_time,general_instructions_time,initializing_time,interference_geometry_testing_time,interference_geometry_training_time,questionnaire_comprehension_time,questionnaire_demographics_time,questionnaire_experience_time,questionnaire_open_time,questionnaire_transportation_time,reading_time,welcome_time,free_association_post_task_start,free_association_pre_task_start,interference_geometry_testing0_task_start,interference_geometry_training0_task_start,interference_geometry_training1_task_start,interference_geometry_training10_task_start,interference_geometry_training11_task_start,interference_geometry_training12_task_start,interference_geometry_training13_task_start,interference_geometry_training14_task_start,interference_geometry_training15_task_start,interference_geometry_training16_task_start,interference_geometry_training17_task_start,interference_geometry_training18_task_start,interference_geometry_training19_task_start,interference_geometry_training2_task_start,interference_geometry_training20_task_start,interference_geometry_training21_task_start,interference_geometry_training22_task_start,interference_geometry_training23_task_start,interference_geometry_training24_task_start,interference_geometry_training25_task_start,interference_geometry_training3_task_start,interference_geometry_training4_task_start,interference_geometry_training5_task_start,interference_geometry_training6_task_start,interference_geometry_training7_task_start,interference_geometry_training8_task_start,interference_geometry_training9_task_start,reading_task_start,free_association_post_task_end,free_association_pre_task_end,interference_geometry_testing0_task_end,interference_geometry_training0_task_end,interference_geometry_training1_task_end,interference_geometry_training10_task_end,interference_geometry_training11_task_end,interference_geometry_training12_task_end,interference_geometry_training13_task_end,interference_geometry_training14_task_end,interference_geometry_training15_task_end,interference_geometry_training16_task_end,interference_geometry_training17_task_end,interference_geometry_training18_task_end,interference_geometry_training19_task_end,interference_geometry_training2_task_end,interference_geometry_training20_task_end,interference_geometry_training21_task_end,interference_geometry_training22_task_end,interference_geometry_training23_task_end,interference_geometry_training24_task_end,interference_geometry_training25_task_end,interference_geometry_training3_task_end,interference_geometry_training4_task_end,interference_geometry_training5_task_end,interference_geometry_training6_task_end,interference_geometry_training7_task_end,interference_geometry_training8_task_end,interference_geometry_training9_task_end,reading_task_end,spr_time,spr/char,spr-wcg-break,rt_max,rt_max_post,rt_mean,time_away_complete,time_away_consent,time_away_content_warning,time_away_free_association_post,time_away_free_association_pre,time_away_fullscreen,time_away_general_instructions,time_away_initializing,time_away_interference_geometry_testing,time_away_interference_geometry_training,time_away_questionnaire_comprehension,time_away_questionnaire_demographics,time_away_questionnaire_experience,time_away_questionnaire_open,time_away_questionnaire_transportation,time_away_reading,time_away_welcome,attncheck,focusevents,spr_max,mean_sr_post,mean_sr_pre,mean_rt_post,mean_rt_pre,mean_sr_30s_post,mean_sr_30s_pre,mean_rt_30s_post,mean_rt_30s_pre,answer,correct_answer,answered_correct,answer_time
1474,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,4,1,3,6,2,7,4,4,2,2,1,4,4,42,44,34,0.5,0.4835164835164835,0.4857142857142857,N,6,I didn't use specific strategies I just typed what came to my mind.,meaning,meaning,I felt a little discombobulated because I wasn't expecting it to pop up like that.,I really have no idea.,I felt like I started in a dark mode with some more sinister starting words.,5,unintentional,I felt like the story kept rolling in the back of my mind. I don't think I was able to chain as many words together becaue of it.,6.0,5.0,4.0,6.0,6.0,7.0,4.0,6.0,4.0,I thought the story really changed my mood from the start of the study which I thought was going to be more fun.,USA,08:31,50-54,F,Right,Y,,Y,,Black,1,N,5,8,N,,6.0,,,0.0,,1716296471148.0,1716296465802.0,1716297422695.0,1716296550837.0,1716296478821.0,1716296487603.0,1716296463251.0,1716297396661.0,1716296500295.0,1716297690047.0,1716298256272.0,1716297898954.0,1716298315371.0,1716297625475.0,1716296755743.0,1716296463435.0,1716296478819,1716296471146,1716297625472,1716296755742,1716296487602,1716296500294,1716296463432,1716297422694,1716296550836,1716297898951,1716298315369,1716298256254,1716298325858,1716297690042,1716297396659,1716296465800,7671,5344,202777,204905,8781,12691,181,26033,50541,208904,59097,357300,10487,64567,640916,2365,1716297440942.0,1716296575236.0,1716297396661.0,1716296519950.0,,,,,,,,,,,,,,,,,,,,,,,,,,1716296769347.0,1716297625472.0,1716296755742.0,1716297422693.0,1716296545958.0,,,,,,,,,,,,,,,,,,,,,,,,,,1716297396659.0,627312,0.735140278344814,44283,6990.0,6990.0,3348.8506734006733,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,18480.0,3.0126215099478526,2.5784953202265455,3416.574074074074,3281.1272727272726,4.1833982683982684,3.396632996632997,2999.1,2944.777777777778,5,6.0,False,3823.0
1475,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,True,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,7,1,7,7,1,7,7,7,1,4,4,7,7,66,67,52,0.7857142857142857,0.7362637362637363,0.7428571428571429,N,7,thought about words that went together ,none,none,fine,how we read,The words that came into my head were more about the storu,6,unintentional,I kept thinking of the story and tried to put it out of my mind,3.0,7.0,7.0,7.0,5.0,6.0,1.0,1.0,1.0,During the first game I felt happier and thought of things in my life that were happy. While coming up with words n the second game my mind kept going back to the story and I had to push it out of my mind. ,USA,07:31,60-64,M,Right,Y,,Y,,White,1,N,4,8,N,,4.0,"I wasnt quite sure what to write for the word chain, an example would have been helpfuul ",,0.0,,1716300546010.0,1716300543295.0,1716301320701.0,1716300705775.0,1716300562939.0,1716300569474.0,1716300224905.0,1716301294680.0,1716300586690.0,1716301546353.0,1716301872637.0,1716301688328.0,1716301914043.0,1716301517189.0,1716300899048.0,1716300225052.0,1716300562938,1716300546008,1716301517188,1716300899047,1716300569474,1716300586690,1716300225051,1716301320700,1716300705775,1716301688325,1716301914042,1716301872607,1716301952224,1716301546350,1716301294679,1716300543294,16928,2713,196487,193272,6535,17216,146,26020,119085,141972,41405,184279,38181,29161,395631,318242,1716301335760.0,1716300716599.0,1716301294680.0,1716300593753.0,1716300621667.0,,,,,,,,,,,1716300649467.0,,,,,,,1716300677119.0,,,,,,,1716300904044.0,1716301517188.0,1716300899047.0,1716301320700.0,1716300619999.0,1716300648291.0,,,,,,,,,,,1716300675743.0,,,,,,,1716300703352.0,,,,,,,1716301294679.0,390635,0.6451311922668694,41081,7795.0,7628.0,3923.970547309833,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314209.0,1,0,8872.0,2.3857828282828284,2.6091859360152045,3701.918367346939,4146.022727272727,2.794285714285714,2.3779761904761902,4197.857142857143,3697.0,5,6.0,False,5933.0
1476,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,23,0.9583333333333334,1.0,0.9166666666666666,1.0,5,1,5,6,2,7,5,6,1,3,4,4,4,51,53,43,0.6071428571428571,0.5824175824175825,0.6142857142857143,N,6,"I just thought of what words reminded me of the previous word typed. I used to watch a game show called Chain Reaction, so I'm used to this word association game.",none,none,I found the triangle counting to be the most difficult task.,How our brains work after reading passages.,I didn't notice any differences.,5,unintentional,"At the beginning of the chain game, I thought about the story. It came back up to my mind randomly throughout the chain game.",1.0,5.0,3.0,5.0,4.0,4.0,2.0,1.0,1.0,I was shocked and invested in the story. I kept wishing I could read more as the word chain game went on.,USA,13:56,30-34,F,Right,Y,,Y,,White,1,Y,4,7,N,,7.0,,,3809.0,,1716310527369.0,1716310522305.0,1716313507345.0,1716312643627.0,1716310530082.0,1716312102888.0,1716310521325.0,1716313481329.0,1716312357264.0,1716313730891.0,1716314168240.0,1716313873209.0,1716314202618.0,1716313697715.0,1716312864935.0,1716310521447.0,1716310530081,1716310527368,1716313697714,1716312864935,1716312102887,1716312357263,1716310521447,1716313507344,1716312643626,1716313873208,1716314202617,1716314168235,1716314208451,1716313730890,1716313481328,1716310522305,2712,5063,190369,221308,1572805,254375,122,26015,286362,142317,34377,295026,5833,33175,616393,858,1716313515030.0,1716312684783.0,1716313481329.0,1716312371198.0,1716312401389.0,,,,,,,,,,,1716312428534.0,,,,,,,1716312455441.0,1716312482589.0,1716312534753.0,,,,,1716312918004.0,1716313697714.0,1716312864935.0,1716313507344.0,1716312397205.0,1716312427412.0,,,,,,,,,,,1716312454549.0,,,,,,,1716312481457.0,1716312509401.0,1716312560765.0,,,,,1716313481328.0,563324,0.8099148024384223,33702,9552.0,9552.0,3048.7251412429378,,0.0,0.0,0.0,553.0,1557014.0,0.0,0.0,0.0,93354.0,0.0,0.0,0.0,0.0,0.0,3256.0,0.0,1,2,9503.0,2.0940113535532787,2.413963823532789,3044.4333333333334,3053.0169491525426,2.2703867871259176,2.0444444444444443,2027.2857142857142,3050.3333333333335,5,6.0,False,2199.0
1477,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,22,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,6,1,6,7,2,7,5,6,2,1,2,5,6,54,56,43,0.6428571428571429,0.6153846153846154,0.6142857142857143,N,6,I just related each word to the next word. If I got stuck for more than a few seconds I would start fresh with the first word that came to mind.,meaning,meaning,I think I was better practiced after reading but still not very confident in my answer.,Attention to detail; Can you retain information knowing other tasks lie ahead.,"I felt a bit slower and it was more challenging to connect the words, likely because I was still focusing on the story and trying to think about what was gonna happen next in the story.",6,unintentional,"There was a few paragraphs that ended abruptly, especially the one where Claire is followed by a man on her way to the funeral. This really lingered in my mind and I wanted to know how that ended and how she got away.",2.0,5.0,5.0,3.0,3.0,5.0,1.0,1.0,6.0,"As mentioned previously, it was just a bit more difficult to stay focused with the story and its details in mind and naturally trying to think of what would happen next in the story.",USA,09:46,25-29,M,Left,Y,,Y,,White,1,N,4,1,N,,7.0,,,0.0,,1716297331731.0,1716297324998.0,1716298346206.0,1716297453170.0,1716297337512.0,1716297343243.0,1716297314647.0,1716298320179.0,1716297354850.0,1716298598748.0,1716299210386.0,1716298841800.0,1716299258052.0,1716298534355.0,1716297652202.0,1716297314734.0,1716297337512,1716297331730,1716298534354,1716297652202,1716297343242,1716297354849,1716297314733,1716298346204,1716297453170,1716298841799,1716299258051,1716299210384,1716299268067,1716298598746,1716298320179,1716297324997,5781,6732,188148,199032,5730,11606,86,26025,98320,243051,47665,368584,10015,64391,667977,10263,1716298354230.0,1716297471681.0,1716298320179.0,1716297369053.0,1716297397011.0,,,,,,,,,,,1716297424222.0,,,,,,,,,,,,,,1716297664083.0,1716298534354.0,1716297652202.0,1716298346204.0,1716297395062.0,1716297423013.0,,,,,,,,,,,1716297450250.0,,,,,,,,,,,,,,1716298320179.0,656096,0.6797973212215054,34051,7457.0,7457.0,3109.580880166518,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,15637.0,2.587155203287279,2.1319815513751443,3159.7719298245615,3059.3898305084745,2.111111111111111,1.809641873278237,3145.1111111111113,2261.5833333333335,5,6.0,False,3584.0
1478,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,21,0.875,0.9166666666666666,0.8333333333333334,1.0,5,1,4,5,4,1,3,1,6,1,1,5,4,37,41,28,0.44047619047619047,0.45054945054945056,0.4,N,2,"I was very concentrated on trying to make say words that didn't only not make a sentence but were also not associated. The first time through, I thought you were going to ask me to remember the list so I went much slower, and I was trying to place images in my mind so I could remember the words and the order. Then once I realized on the second time that I wasn't going to be asked them again, I just started saying many many more words, just anything that came to mind, some from the story, some items in the room I'm in, then lastly, I started recalling some words from my original list.",none,none,"distracted. I don't do great on those kinds of games. I think the practice round took me 4-6 tries before I figured it out...so I don't like them. Then, when faced with the new one, I was still counting in my head when the time ran out to put a number. I quickly typed the number (which I don't remember now...maybe 8?), but the screen advanced before I could hit the button below to submit.","focus, concentration, stimulating various parts of the brain to see how they interact. You might do well to let people know that the word games won't be related (in that you won't have to recall any of the words the second time around. that way participants will just type words without thinking they will need to remember them...something that the test never said, but feels somehow implied when we originally see that there are 2 3-minute segments of the test where we'll be typing words.",I've already typed all this in my previous answers. Refer to those.,3,both,I've already talked about this in a previous response. Please refer back to my previous relevant answers.,1.0,4.0,1.0,3.0,4.0,3.0,2.0,1.0,7.0,I've already described this in a previous answer. PLEASE do not ask us to type the same information OVER AND OVER for such little pay. I've already answered and now it's over 50 minutes! Please rethink how you are wasting time.,USA,12:48,40-44,M,Right,Y,,Y,,White,1,N,4,3,N,,6.0,,,243201.0,,1716310569393.0,1716310559823.0,1716312401814.0,1716311139155.0,1716310665171.0,1716310677392.0,1716310557776.0,1716312375797.0,1716310789113.0,1716312682147.0,1716313720648.0,1716313005870.0,1716313781824.0,1716312596499.0,1716311363386.0,1716310557914.0,1716310665168,1716310569391,1716312596498,1716311363385,1716310677391,1716310789112,1716310557913,1716312401813,1716311139155,1716313005869,1716313781823,1716313720639,1716313801319,1716312682145,1716312375796,1716310559822,95775,9568,194684,224230,12220,111720,137,26016,350042,323722,61175,714769,19495,85646,1012410,1908,1716312414826.0,1716311181973.0,1716312375797.0,1716310850218.0,1716310883369.0,,,,,,,,,,,1716311013425.0,,,,,,,1716311041601.0,1716311081025.0,1716311109626.0,,,,,1716311397412.0,1716312596497.0,1716311363385.0,1716312401813.0,1716310876227.0,1716310909378.0,,,,,,,,,,,1716311039432.0,,,,,,,1716311067617.0,1716311107040.0,1716311135633.0,,,,,1716312375796.0,978384,0.6169437744725638,39030,70601.0,16089.0,7979.312056737588,,0.0,0.0,7741.0,129637.0,0.0,89225.0,0.0,17286.0,183413.0,0.0,0.0,12842.0,0.0,0.0,75695.0,0.0,1,14,62513.0,2.93279472465519,2.4587301587301584,3864.9574468085107,12093.666666666666,3.5728509585652444,1.6,3687.75,24348.0,no_answer,6.0,False,8006.0
1479,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,7,1,7,7,1,7,7,7,1,1,1,7,7,60,61,46,0.7142857142857143,0.6703296703296703,0.6571428571428571,N,4,I just let the words flow quietly from my thoughts.,meaning,equal,I felt challenged by the counting task because the story upset me.,How accurate recall is after an upsetting experience.,I felt like the task was more challenging because I was feeling upset.,7,both,I was trying to calm my upset over reading the story.  I was trying to attend to the task.,7.0,7.0,7.0,3.0,7.0,7.0,7.0,1.0,1.0,"I felt ill at ease and upset.  I worried about the narrator, Claire, and wondered what happened next.",USA,12:22,45-49,F,Right,Y,,Y,,White,1,N,4,9,N,,7.0,,This was rather upsetting all in all.  A most unpleasant story.,0.0,,1716310539362.0,1716310536228.0,1716311397823.0,1716310713910.0,1716310547796.0,1716310627942.0,1716310534830.0,1716311371819.0,1716310640509.0,1716311628756.0,1716311969003.0,1716311774673.0,1716312008471.0,1716311589801.0,1716310905848.0,1716310534947.0,1716310547794,1716310539360,1716311589799,1716310905847,1716310627941,1716310640507,1716310534946,1716311397822,1716310713909,1716311774671,1716312008469,1716311969000,1716312034652,1716311628753,1716311371817,1716310536227,8432,3132,191976,191937,80145,12565,116,26003,73400,145915,39466,194327,26181,38952,465969,1280,1716311409038.0,1716310725608.0,1716311371819.0,1716310655529.0,1716310683510.0,,,,,,,,,,,,,,,,,,,,,,,,,1716310922574.0,1716311589797.0,1716310905846.0,1716311397822.0,1716310681532.0,1716310709511.0,,,,,,,,,,,,,,,,,,,,,,,,,1716311371817.0,449243,0.4845925857040019,37221,7320.0,7320.0,2992.5233004385964,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,9292.0,2.1121853146853145,2.2119415037035175,3170.1403508771928,2814.90625,1.969272727272727,2.3692307692307693,2939.6,2270.3076923076924,5,6.0,False,3617.0
1480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,22,0.9166666666666666,1.0,0.8333333333333334,1.0,6,1,2,7,4,7,2,1,1,1,1,6,4,39,43,29,0.4642857142857143,0.4725274725274725,0.4142857142857143,N,6,I just thought of random words and looked at thinks around me.,none,none,I was sure I had missed some after doing poorly at the beginning.,I have absolutely no idea.,No real differences. Didnt want to reuse words.,5,unintentional,I would think of the story but wanted to think of words and not just use words from the story.,2.0,5.0,2.0,1.0,6.0,2.0,1.0,4.0,2.0,"The story lingered in my mind but I still tried to think up original words, not just repeat them.",USA,10:40,55-59,F,Right,Y,,Y,,White,1,N,4,5,N,,7.0,,,0.0,,1716301154657.0,1716301150545.0,1716301888080.0,1716301273854.0,1716301160465.0,1716301166575.0,1716301148157.0,1716301862068.0,1716301177040.0,1716302152913.0,1716302605627.0,1716302379952.0,1716302670833.0,1716302087164.0,1716301473366.0,1716301148285.0,1716301160462,1716301154654,1716302087159,1716301473364,1716301166573,1716301177038,1716301148284,1716301888079,1716301273852,1716302379949,1716302670829,1716302605620,1716302682338,1716302152907,1716301862065,1716301150543,5805,4109,199079,199510,6108,10463,127,26011,96812,227036,65202,225668,11505,65743,388699,2258,1716301902281.0,1716301292237.0,1716301862068.0,1716301189282.0,1716301217720.0,,,,,,,,,,,1716301245639.0,,,,,,,,,,,,,,1716301481996.0,1716302087158.0,1716301473364.0,1716301888078.0,1716301215296.0,1716301243736.0,,,,,,,,,,,1716301271649.0,,,,,,,,,,,,,,1716301862065.0,380069,0.7119175917331027,40216,8824.0,8824.0,3953.4723255813956,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,6121.0,3.044714482115238,2.664511667194594,3696.34,4210.604651162791,3.336450216450216,3.4929499072356216,2820.9,4035.714285714286,6,6.0,True,4258.0
1481,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,0.9583333333333334,0.9166666666666666,1.0,1.0,6,1,7,6,1,7,4,6,2,1,1,4,6,51,52,41,0.6071428571428571,0.5714285714285714,0.5857142857142857,N,7,Looked around the room and thought of similar words to what I was observing.,meaning,meaning,Kind of hard to think of the story while trying to accurately count.,"Attention spans, while being able to separate the different tasks.",I had more of a variety of words pop into my head.,6,both,I was looking around the room for words but ended up thinking of imagery used within the story to come up with words.,4.0,6.0,7.0,5.0,5.0,1.0,1.0,1.0,1.0,I felt the tasks get equally easier but harder after reading the story.,USA,08:18,25-29,F,Right,Y,,Y,,White,1,N,2,10,N,,7.0,,I thought the instructions were easy to understand and straightforward.,0.0,,1716295450052.0,1716295441729.0,1716296597689.0,1716295584419.0,1716295481778.0,1716295492444.0,1716295432608.0,1716296571652.0,1716295504501.0,1716296985491.0,1716297494510.0,1716297211348.0,1716297557020.0,1716296933274.0,1716295785153.0,1716295432754.0,1716295481776,1716295450050,1716296933272,1716295785152,1716295492443,1716295504500,1716295432753,1716296597689,1716295584418,1716297211345,1716297557017,1716297494505,1716297592784,1716296985488,1716296571650,1716295441727,31724,8321,335583,200733,10665,12056,145,26037,79917,225854,62507,283157,35764,52214,786497,8973,1716296752057.0,1716295603938.0,1716296571652.0,1716295523909.0,1716295555782.0,,,,,,,,,,,,,,,,,,,,,,,,,1716295889748.0,1716296933271.0,1716295785152.0,1716296597689.0,1716295549925.0,1716295581799.0,,,,,,,,,,,,,,,,,,,,,,,,,1716296571650.0,681902,0.6635963628896087,180407,9756.0,9756.0,2766.222261072261,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12496.0,2.1072345301757065,2.7258916646341396,2787.3384615384616,2745.1060606060605,2.515289256198347,2.6514464107321247,2392.25,1999.642857142857,7,6.0,False,6956.0
1482,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,10,0.4166666666666667,0.6666666666666666,0.16666666666666666,1.0,3,7,3,2,5,4,3,2,6,3,1,3,2,39,44,34,0.4642857142857143,0.4835164835164835,0.4857142857142857,N,2,I thought of specific categories,meaning,meaning,A little confusing,How well people pay attention,I felt more excited playing the word chain game after reading the story than before.,3,dontknow,I experienced trying to remember certain details of the story when I played the word game.,3.0,5.0,2.0,5.0,2.0,5.0,6.0,7.0,4.0,"I felt like I had more in my mind after reading the story. It was a combination of remembering what I read, and thinking of words for the word chain game.",USA,10:42,20-24,M,Right,Y,,Y,,Black,1,N,2,9,N,,7.0,,,0.0,,1716299986806.0,1716299980716.0,1716301553049.0,1716300499332.0,1716300108117.0,1716300123431.0,1716299967564.0,1716301527020.0,1716300145065.0,1716301964821.0,1716302524966.0,1716302126811.0,1716302591757.0,1716301869356.0,1716300744871.0,1716299967672.0,1716300108115,1716299986804,1716301869355,1716300744871,1716300123430,1716300145064,1716299967670,1716301553047,1716300499330,1716302126809,1716302591754,1716302524953,1716302623081,1716301964818,1716301527018,1716299980714,121309,6088,316306,245539,15313,21633,106,26027,354265,161988,66788,398142,31324,95462,782147,13042,1716301572292.0,1716300518100.0,1716301527020.0,1716300160299.0,1716300187921.0,,,,,,,,,,,1716300215899.0,,,,,,,1716300245335.0,1716300273915.0,1716300300955.0,1716300341082.0,1716300369093.0,1716300396774.0,1716300438066.0,1716300751672.0,1716301869354.0,1716300744870.0,1716301553047.0,1716300186307.0,1716300213930.0,,,,,,,,,,,1716300241916.0,,,,,,,1716300271354.0,1716300299930.0,1716300326964.0,1716300367106.0,1716300395115.0,1716300422791.0,1716300464072.0,1716301527018.0,775346,0.3775876634158367,45274,122396.0,122396.0,11474.43208828523,,5676.0,0.0,0.0,0.0,6487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,471699.0,2.234030784030784,1.8833718875794614,15634.315789473685,7314.548387096775,2.0,2.006926406926407,5126.2,4051.285714285714,6,6.0,True,4212.0
1483,False,True,True,True,True,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,10,0.4166666666666667,0.5833333333333334,0.25,0.5,7,7,7,7,7,7,7,7,1,1,1,1,7,60,67,52,0.7142857142857143,0.7362637362637363,0.7428571428571429,N,7,N/A,none,none,Normal ,Decision making ,None,7,unintentional,The story kept playing on my mind,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,None,USA,13:33,30-34,M,Right,Y,,Y,,Black,1,N,4,4,N,,7.0,,N/A,20917.0,,1716310548170.0,1716310542154.0,1716311611653.0,1716311001982.0,1716310557139.0,1716310582133.0,1716310538008.0,1716311585648.0,1716310582134.0,1716311915548.0,1716312799907.0,1716312452681.0,1716312917170.0,1716311815579.0,1716311212625.0,1716310538996.0,1716310557136,1716310548167,1716311815577,1716311212624,1716310582132,1716310582133,1716310538993,1716311611651,1716311001981,1716312452678,1716312917167,1716312799902,1716312939434,1716311915543,1716311585647,1716310542152,8966,6013,203924,210642,24993,0,985,26003,419847,537130,117260,347221,22264,99964,373022,3156,1716311634651.0,1716311030668.0,1716311585648.0,1716310605282.0,1716310635233.0,1716310884672.0,1716310915497.0,1716310943018.0,1716310971415.0,,,,,,,1716310663013.0,,,,,,,1716310690497.0,1716310718052.0,1716310746721.0,1716310774419.0,1716310801955.0,1716310829436.0,1716310857056.0,1716311229392.0,1716311815577.0,1716311212623.0,1716311611651.0,1716310631296.0,1716310661247.0,1716310910673.0,1716310941513.0,1716310969043.0,1716310997419.0,,,,,,,1716310689014.0,,,,,,,1716310716512.0,1716310744053.0,1716310772731.0,1716310800435.0,1716310827981.0,1716310855465.0,1716310883075.0,1716311585647.0,356255,-0.06608909263768724,49004,38060.0,37147.0,3694.3111111111116,,0.0,0.0,0.0,0.0,5694.0,0.0,0.0,0.0,3060.0,8125.0,0.0,0.0,0.0,0.0,12792.0,0.0,1,2,65613.0,3.9,2.7,4019.8444444444444,3368.777777777778,3.8999999999999995,2.7,1916.1538461538462,4219.714285714285,7,6.0,False,5171.0
